120.98125933349996,200.0,0.1,3.0
120.98125933349996,250.0,0.1,3.0
129.93009358387022,200.0,0.1,4.0
129.93009358387022,250.0,0.1,4.0
139.4763082829549,150.0,0.1,3.0
168.19957285839112,100.0,0.1,3.0
178.9956630260619,150.0,0.1,4.0
216.13187922616652,150.0,0.1,5.0
216.13187922616652,200.0,0.1,5.0
216.13187922616652,250.0,0.1,5.0
225.0986898132222,100.0,0.1,4.0
239.56566869912282,150.0,0.1,6.0
239.56566869912282,200.0,0.1,6.0
239.56566869912282,250.0,0.1,6.0
255.55135748118366,100.0,0.1,7.0
258.9339026862442,100.0,0.1,5.0
285.15658571863673,100.0,0.1,6.0
311.32658202358687,100.0,0.1,9.0
329.50391607661203,150.0,0.1,7.0
329.50391607661203,200.0,0.1,7.0
329.50391607661203,250.0,0.1,7.0
338.4018661214882,200.0,0.1,9.0
338.4018661214882,250.0,0.1,9.0
363.91433290570626,150.0,0.1,8.0
384.81956289549197,200.0,0.1,8.0
384.81956289549197,250.0,0.1,8.0
398.65074721173755,150.0,0.1,9.0
407.2187555546903,100.0,0.1,8.0
453.7443819596634,50.0,0.1,7.0
504.88928462369654,50.0,0.1,9.0
519.9904817990757,50.0,0.1,8.0
542.6147227758797,50.0,0.1,4.0
1137.7939044309549,50.0,0.1,3.0
1166.9810163674608,50.0,0.1,6.0
1357.6791125534548,50.0,0.1,5.0
1454.1803523466583,0.0,0.1,3.0
2157.10432603085,0.0,0.1,4.0
2364.263991802143,0.0,0.1,5.0
2585.5162283311843,0.0,0.1,6.0
3302.448792335766,0.0,0.1,7.0
4019.575730568887,0.0,0.1,8.0
4736.965743165908,0.0,0.1,9.0
